PK;NOMBRE;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;NUM;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;WiFi
1771.0;Biblioteca Pública Acuña;"  Sección de adultos:  de lunes a viernes de 9 a 21 horas. Sábados de 9 a 14 horas.   Sección infantil/juvenil:  de lunes a viernes de 15 a 21 horas. Sábados de 9 a 14 horas.   Servicio de préstamo y acceso a internet:  lunes a viernes de 9 a 20:45 horas; sábados de 9 a 13:45 horas ";   Sala adultos o principal : capacidad: 60. Puestos de atención: 5.   Internet : capacidad: 4.    Sala infantil/juvenil : capacidad: 20. Puestos de atención: 2.   Hemeroteca : capacidad: 9.   ;" Metro: Arg&uuml;elles (líneas 3, 4, 6)  Bus: 1, 2, 44, 74, 133, C1, C2, M2 ";"  Préstamo domiciliario:  carné gratuito presentando el  DNI,  u otro documento que acredite legalmente la identidad personal y para los menores de 14 años, con autorización del padre, la madre o tutor legal   Días de cierre de la Biblioteca 2015:     Sábados: 4 de abril; 4, 11, 18 y 25 de julio; 1, 8, 22 y 29 de agosto; 5 y 12 de septiembre; 26 de diciembre  Domingos: todos  Festivos: 1 y 6 de enero; 19 de marzo, 2 y 3 de abril; 1, 2 y 15 de mayo; 4 de junio; 15 de agosto; 12 de octubre; 9 de noviembre; 8 y 25 de diciembre.   Otros: 24 y 31 de diciembre   ";1.0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e9ad995a8bf5d010VgnVCM2000000c205a0aRCRD;QUINTANA;CALLE;9.0;MADRID;MADRID;28008.0;ARGUELLES;MONCLOA-ARAVACA;40.42792406693144;-3.7169480812867493;"915 413 619                                                                  
";915 426 939;bib.acuna@madrid.org;/contenido/entidadesYorganismos/BibliotecasPublicas;0.0
1767.0;Biblioteca Pública Canillejas;"  Adultos:  lunes, jueves y viernes de 9 a 14 horas. Martes y miércoles de 16 a 20:45 horas.   La biblioteca infantil está cerrada hasta nuevo aviso.   Días de cierre 2015 :   Fines de semana y festivos  Semana Santa (27 de marzo al 6 de abril)  Julio y agosto  Días no lectivos (13 de febrero; 19 de marzo; 1, 2 y 15 de mayo, 4 de junio)  ";   Sala adultos o principal : capacidad: 30.   Audiovisuales y materiales especiales : capacidad: 2.   Internet : capacidad: 6.   Sala infantil/juvenil : capacidad: 32. Puestos de atención: 1.   Ordenadores multimedia : capacidad: 2.  ; Metro: Las Musas (línea 7)  Bus: 28, 48, 140 ;  Préstamo domiciliario: c arné gratuito presentando el  DNI  u otro documento que acredite legalmente la identidad personal y, para los menores de 14 años, con autorización del padre, la madre o tutor legal ;1.0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a8cd995a8bf5d010VgnVCM2000000c205a0aRCRD;MUSAS;CALLE;11.0;MADRID;MADRID;28022.0;CANILLEJAS;SAN BLAS-CANILLEJAS;40.43776263645119;-3.6083782410803944;917 424 499;913 200 943;bib.canillejas@madrid.org;/contenido/entidadesYorganismos/BibliotecasPublicas;0.0
5765642.0;Biblioteca Pública Carabanchel Luis Rosales; De lunes a viernes de 9 a 21 horas.  Fines de semana y festivos, de 11 a 19 horas (excepto el 1 de mayo, 25 de diciembre, 1 de enero y fines de semana y festivos de agosto).   El 24 y 31 de diciembre la biblioteca abrirá de 9 a 14 horas. ;   Sala infantil: Capacidad: 58. Adaptados para discapacitados: Pc con software para ciegos y zoom tex, lupas, y telelupas. Puestos de atención: 1. Otra información: 10 puestos multimedia + 2 catálogos de consulta.    Sala adultos o principal: Capacidad: 161. Adaptados para discapacitados: Pc con sofware para ciegos y zoom tex. Puestos de atención: 2.    Sala juvenil: Capacidad: 77. Adaptados para discapacitados: Pc con software para ciegos y zoom tex, lupas. Puestos de atención: 1. Otra información: 29 puestos internet + 2 catálogos de consulta.   Hemeroteca: Capacidad: 21. Adaptados para discapacitados: Pc con software para ciegos y zoom Tex, lupas, y telelupas. Puestos de atención: 1.   Ordenadores multimedia:  Capacidad: 2. Puestos de atención: 1.  Internet: Capacidad: 45. Adaptados para discapacitados: 4 Puesto adaptado para ciegos con Software específico y Zoom Tex. Puestos de atención: 1.   Salón de actos:  Capacidad: 120. Adaptados para discapacitados: Bucle magnético para sordos. Otra información: proyector, Pantalla, Megafonía, Reproductor DVD.   Sala-taller: Capacidad: 60. Otra información: Pizarra digital, proyector, portátil, Monitor TV.   Audiovisuales y materiales especiales:  Capacidad: 4. Puestos de atención: 1.   Zona de trabajos o servicios internos:  Adaptadas para discapacitados: Mesa accesible.  ; Metro: San Francisco (línea 11), Carabanchel Alto (línea 11)  Bus: 34, 25, 47, 131, 121  ;  Préstamo domiciliario:  Carné gratuito presentando el  D.N.I  u otro documento que acredite legalmente la identidad personal y, para los menores 14 años de edad, con autorización del padre, la madre o tutor legal.   Información adicional sobre horarios:  los fines de semana y festivos de 14:30 a 15:30 horas no se asignarán préstamos de libros ni acceso a Internet pero sí continuará abierta la sala de lectura. Todos los días los servicios de préstamo y acceso a Internet finalizarán 15 minutos antes del cierre.  ;1.0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7a73f884ad3f9210VgnVCM1000000b205a0aRCRD;ANTONIA RODRIGUEZ SACRISTAN;CALLE;7.0;MADRID;MADRID;28044.0;PUERTA BONITA;CARABANCHEL;40.373420234648606;-3.7480802097487653;"912 760 233                                                                                                   
";914 613 331;bib.carabanchel@madrid.org;/contenido/entidadesYorganismos/BibliotecasPublicas;0.0
1798.0;Biblioteca Pública Centro Pedro Salinas;"  Sección de adultos:  de lunes a viernes de 9 a  21 horas    Sección infantil/juvenil:  de lunes a viernes de 15 a 21 horas   Cierre del siervicio de préstamo:  15 minutos antes   Días de cierre 2015    Sábados y domingos   1 y 6 de enero; 19 de marzo; 2 y 3 de abril; 1, 2 y 15 de mayo; 4 de junio; 12 de octubre; 9 de noviembre; 8, 24, 25 y 31 de diciembre  ";   Sala adultos o principal : Capacidad: 128   Internet : Capacidad: 14. Puestos de atención: 2   Salón de actos : Capacidad: 45   Zona de trabajos o servicios internos : Capacidad: 5   Sala infantil/juvenil : Capacidad: 72   Hemeroteca : Capacidad: 15  ; Metro: Puerta Toledo (línea 5)  Bus: 3, 17, 18, 23, 35, 41, 60, 148, C1, C2  Renfe: Pirámides ;  Préstamo domiciliario:  Carné gratuito presentando el  D.N.I  u otro documento que acredite legalmente la identidad personal y, para los menores 14 años de edad, con autorización del padre, la madre o tutor legal. ;1.0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=67ed995a8bf5d010VgnVCM2000000c205a0aRCRD;PUERTA DE TOLEDO;GLORIETA;1.0;MADRID;MADRID;28005.0;EMBAJADORES;CENTRO;40.40711374218031;-3.7110231390549133;913 665 407;913 657 523;bib.centro@madrid.org;/contenido/entidadesYorganismos/BibliotecasPublicas;0.0
66904.0;Biblioteca Pública Fuencarral - El Pardo. Rafael Alberti;"  Secciones de adultos, prensa y audiovisuales : de lunes a viernes de 9 a 21 horas. (Préstamo hasta las 20:45 horas).; Sábados de  9 a 14 horas (Préstamo hasta las 13:45 horas).    Sección infantil:  de lunes a viernes de 15 a 21 horas. (Préstamo hasta las 20:45 horas).; Sábados de  9 a 14 horas (Préstamo hasta las 13:45 horas)    Sala de lectura:  de lunes a viernes de 9 a 21 horas. Sábados de  9 a 14 horas  ";  Sala adultos o principal. Capacidad :99  Audiovisuales y materiales especiales. Capacidad: 12  Internet. Capacidad: 14  Sala infantil. Capacidad: 55  Hemeroteca: Capacidad: 35  Fondo Local  Ordenadores multimedia  Salón de actos  Zona de trabajos o servicios internos  Depósitos  Otras instalaciones  ; Metro: Herrera Oria (línea 9)  Bus: 67, 83, 124, 125, 178  Renfe: Ramón y Cajal ;"  Préstamo domiciliario:  carné gratuito presentando el  DNI  u otro documento que acredite legalmente la identidad personal y, para los menores de 14 años, con autorización de padre, la madre o tutor legal.   Días cierre biblioteca año 2015:      Sábados:  4 de abril; 26 de diciembre; 4, 11, 18 y 25 de julio, 1, 8, 22 y 29 de agosto; 5 y 12 de septiembre.   Domingos : Todos   Festivos:  1 y 6 de enero; 19 de marzo; 2 y 3 de abril; 1, 2 y 15 de mayo; 4 de junio; 15 de agosto; 12 de octubre; 9 de noviembre;  8 y 25 de diciembre.    Otros:  24 y 31 de diciembre  ";1.0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=260e995a8bf5d010VgnVCM2000000c205a0aRCRD;SANGENJO;CALLE;38.0;MADRID;MADRID;28034.0;LA PAZ;FUENCARRAL-EL PARDO;40.487911219470355;-3.6984120325536267;917 319 552 / 917 319 553;917 398 231;bib.fuencarral@madrid.org;/contenido/entidadesYorganismos/BibliotecasPublicas;0.0
1770.0;Biblioteca Pública Hortaleza; De lunes a jueves de 9 a 20:30 horas. Viernes de 9 a 14:30 horas  Información adicional: desde el 1 de julio al 31 de agosto ambos inclusive cerrada por vacaciones. Al estar la biblioteca dentro de un centro docente, los días de cierre de la misma se rigen por el  calendario escolar vigente . ;  Sala adultos o principal: capacidad: 56. Puestos de atención: 1.  Audiovisuales y materiales especiales  Internet: capacidad: 4.  Sala infantil/juvenil: capacidad: 16. Puestos de atención: 1.  ; Metro: Hortaleza (línea 4), Parque de Santa María (línea 4)  Bus: 9, 107 ;  Préstamo domiciliario:  carné gratuito presentando el  DNI  u otro documento que acredite legalmente la identidad personal y, para los menores de edad, con autorización del padre, la madre o tutor legal ;1.0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e42e995a8bf5d010VgnVCM2000000c205a0aRCRD;ABERTURA;CALLE;2.0;MADRID;MADRID;28033.0;PINAR DEL REY;HORTALEZA;40.47723185032398;-3.6496247031818596;917 633 284;917 633 284;bib.hortaleza@madrid.org;/contenido/entidadesYorganismos/BibliotecasPublicas;0.0
25526.0;Biblioteca Pública Latina - Antonio Mingote;  Sección de adultos y sala de lectura:  de lunes  a viernes de  9 a 21 horas. Sábados de 9 a 14 horas.   Sección infantil/juvenil:  de lunes  a viernes de  15 a 21 horas. Sábados de 9 a 14 horas. ;   Sala adultos o principal : capacidad: 108. Puestos de atención: 6.   Internet : capacidad: 25.   Salón de actos : capacidad: 132.   Sala infantil/juvenil : capacidad: 49. Puestos de atención: 1.    Hemeroteca : capacidad: 27.   Ordenadores multimedia : capacidad: 2. Otra información: 1 en adultos 1 en infantil.   Sala-taller : capacidad: 12. Otra información: en este taller hay DVD   Audiovisuales y materiales especiales:  Capacidad: 2  ; Metro: Aluche (línea 5)  Bus: 17, 34, 117  Renfe: Fanjul ;"  Préstamos domiciliarios:  carné gratuito para todas las edades rellenando ficha de inscripción y presentando  DNI , pasaporte o autorización de padres o tutor para menores de 14 años.   Días de cierre de la Biblioteca 2015:      Sábados:  4 de abril; 4, 11, 18 y 25 de julio; 1, 8, 22 y 29 de agosto; 5 y 12 de septiembre; 26 de diciembre   Domingos:  todos   Festivos:  1 y 6 de enero; 19 de marzo, 2 y 3 de abril; 1, 2 y 15 de mayo; 4 de junio; 15 de agosto; 12 de octubre; 9 de noviembre; 8 y 25 de diciembre.    Otros:  24 y 31 de diciembre  ";1.0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c73e995a8bf5d010VgnVCM2000000c205a0aRCRD;RAFAEL FINAT;CALLE;51.0;MADRID;MADRID;28044.0;LAS AGUILAS;LATINA;40.37943325312014;-3.7694457266003916;915 093 625;917 068 193;bib.latina@madrid.org;/contenido/entidadesYorganismos/BibliotecasPublicas;0.0
1773.0;Biblioteca Pública Moratalaz; Sección de adultos  e infantil/juvenil: de lunes a viernes de 9 a 21 horas. Sábados de 9 a 14 horas.  Horario servicio de préstamo y acceso a Internet:  de lunes a viernes de 9 a 20:45 horas. Sábados de 9 a 13:45 horas.  ;   Sala adultos o principal : capacidad: 42.    Internet : capacidad: 8.   Sala infantil/juvenil : capacidad: 32. Puestos de atención: 2.   Hemeroteca : capacidad: 13.   Ordenadores multimedia : capacidad: 1.  ; Metro: Artilleros (línea 9)  Bus: 8, 20, 30, 32, 63, 100, 143, 145 ;"  Préstamo domiciliario:  carné gratutito presentando el  D.N.I  u otro documento que acredite legalmente la identidad personal y, para los menores de 14 años, con autorización del padre, la madre o tutor legal.   Días de cierre de la Biblioteca 2015:     Sábados: 4 de abril; 4, 11, 18 y 25 de julio; 1, 8, 22 y 29 de agosto; 5 y 12 de septiembre; 26 de diciembre  Domingos: todos  Festivos: 1 y 6 de enero; 19 de marzo, 2 y 3 de abril; 1, 2 y 15 de mayo; 4 de junio; 15 de agosto; 12 de octubre; 9 de noviembre; 8 y 25 de diciembre.   Otros: 24 y 31 de diciembre   ";1.0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=457e995a8bf5d010VgnVCM2000000c205a0aRCRD;CORREGIDOR ALONSO DE TOBAR;CALLE;5.0;MADRID;MADRID;28030.0;FONTARRON;MORATALAZ;40.404043465578525;-3.6494626590824804;914 394 688;914 370 234;bib.moratalaz@madrid.org;/contenido/entidadesYorganismos/BibliotecasPublicas;0.0
1757.0;Biblioteca Pública Municipal Aluche (Latina); De lunes a viernes de 8:30 a 21 horas. Festivos cerrados. ;" Accesible a personas con discapacidad física.  Espacios:  Sala de Consulta y Lectura; Zona de publicaciones periódicas; Sala infantil y juvenil.  Servicios:  Préstamo de libros, multimedia y revistas; Préstamo de dispositivos de ayuda a la lectura (lupas para libros y discman para audiolibros); Servicio de Acceso Público a Internet; Zona wifi; Información bibliográfica; Animación a la lectura; Formación de usuarios; Reprografía. "; Metro : Laguna, Casa de Campo, Aluche  RENFE:  Laguna, Aluche   Bus : 25, 31, 138;   Superficie:  712 metros cuadrados   Puestos de lectura:  130   Puestos de Internet:  18   Bibliotecarios:    ;1.0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7f0e3d0b5e71c010VgnVCM1000000b205a0aRCRD;CAMARENA;CALLE;10.0;MADRID;MADRID;28047.0;ALUCHE;LATINA;40.39597072367931;-3.7562716852987847;91 719 89 96;;bpaluche@madrid.es;/contenido/entidadesYorganismos/BibliotecasPublicas;1.0
1755.0;Biblioteca Pública Municipal Ana María Matute (Carabanchel); De lunes a viernes de 8:30 a 21 horas. Festivos cerrados. ;" Accesible a personas con discapacidad física.  Espacios:  Sala de consulta y lectura; Salas de trabajo en grupo; Sala de actividades; Zona de publicaciones periódicas; Sala infantil y juvenil.  Servicios:  Préstamo de libros, multimedia y revistas; Préstamo de dispositivos de ayuda a la lectura (lupas para libros y discman para audiolibros); Servicio de telelupa; Servicio de Acceso Público a Internet; Zona wifi; Información bibliográfica; Animación a la lectura; Formación de usuarios; Reprografía. "; Metro : Marqués de Vadillo  Bus:  34, 35, 108, 118, 119 y N7;   Superficie:  3.369 metros cuadrados   Puestos de lectura:  200   Puestos de Internet:  44   Bibliotecarios:    ;1.0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=628e3d0b5e71c010VgnVCM1000000b205a0aRCRD;DE LOS COMUNEROS DE CASTILLA;CALLE;30.0;MADRID;MADRID;28019.0;SAN ISIDRO;CARABANCHEL;40.3975850662447;-3.7207386328562357;"91 588 08 30                                                                                                                                               
";;bpanammatute@madrid.es;/contenido/entidadesYorganismos/BibliotecasPublicas;1.0
1762.0;Biblioteca Pública Municipal Buenavista (Salamanca); De lunes a viernes de 9 a 21 horas. Festivos cerrados. ;" Accesible a personas con discapacidad física.  Espacios:  Sala de Consulta y Lectura; Zona de publicaciones periódicas; Sala infantil y juvenil.   Servicios:  Préstamo de libros, multimedia y revistas; Préstamo de dispositivos de ayuda a la lectura (lupas para libros y discman para audiolibros); Servicio de Acceso Público a Internet; Zona wifi; Información bibliográfica; Animación a la lectura; Formación de usuarios; Reprografía. "; Metro:  Diego de León, Manuel Becerra  Bus:  1, 43, 48, 56, 74, Circular;   Superficie:  371 metros cuadrados   Puestos de lectura:  76   Puestos de Internet:  15  ;1.0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c53e3d0b5e71c010VgnVCM1000000b205a0aRCRD;TOREROS;AVENIDA;5.0;MADRID;MADRID;28028.0;GUINDALERA;SALAMANCA;40.43199309720514;-3.670929243543714;91 724 08 04;;bpbuenavista@madrid.es;/contenido/entidadesYorganismos/BibliotecasPublicas;1.0
1745.0;Biblioteca Pública Municipal Canillejas (San Blas-Canillejas); De lunes a viernes de 8:30 a 21 horas. Festivos cerrados. ;"  Espacios:  Sala de Consulta y Lectura; Zona de publicaciones periódicas; Sala infantil y juvenil.  Servicios:  Préstamo de libros, multimedia y revistas; Préstamo de dispositivos de ayuda a la lectura (lupas para libros y discman para audiolibros); Servicio de Acceso Público a Internet; Zona wifi; Información bibliográfica; Animación a la lectura; Formación de usuarios; Reprografía. "; Metro:  Canillejas, Torre Arias (Línea 5).  Bus:  77, 105, 140;   Superficie:  466 metros cuadrados   Puestos de lectura:  98   Puestos de Internet:  6   Bibliotecarios:  María Rosario Cabezuelo Jiménez (directora)  ;0.0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=eb9e995a8bf5d010VgnVCM2000000c205a0aRCRD;BOLTAÑA;CALLE;23.0;MADRID;MADRID;28022.0;CANILLEJAS;SAN BLAS-CANILLEJAS;40.44640229188281;-3.6117933204271098;91 741 11 34;;bpcanillejas@madrid.es;/contenido/entidadesYorganismos/BibliotecasPublicas;1.0
